common_region,year,ccus_project_count,annual_ccus_capacity_tpa,annual_ccus_capacity_mtpa,cumulative_ccus_capacity_tpa,cumulative_ccus_capacity_mtpa,operating_project_count,planned_project_count,under_construction_project_count
Switzerland,2024,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2025,2,120000.0,0.12,120000.0,0.12,0,2,0
Switzerland,2026,0,0.0,0.0,120000.0,0.12,0,0,0
Switzerland,2027,0,0.0,0.0,120000.0,0.12,0,0,0
Switzerland,2028,0,0.0,0.0,120000.0,0.12,0,0,0
Switzerland,2029,1,100000.0,0.1,220000.0,0.22,0,1,0
Switzerland,2030,0,0.0,0.0,220000.0,0.22,0,0,0
Switzerland,2031,0,0.0,0.0,220000.0,0.22,0,0,0
Switzerland,2032,0,0.0,0.0,220000.0,0.22,0,0,0
Switzerland,2033,0,0.0,0.0,220000.0,0.22,0,0,0
Switzerland,2034,0,0.0,0.0,220000.0,0.22,0,0,0
Switzerland,2035,0,0.0,0.0,220000.0,0.22,0,0,0
Thailand,2010,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2011,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2012,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2013,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2014,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2015,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2016,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2017,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2018,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2019,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2020,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2021,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2022,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2023,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2024,1,0.0,0.0,0.0,0.0,0,1,0
Thailand,2025,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2026,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2027,0,0.0,0.0,0.0,0.0,0,0,0
Thailand,2028,1,1000000.0,1.0,1000000.0,1.0,0,1,0
Thailand,2029,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2030,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2031,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2032,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2033,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2034,0,0.0,0.0,1000000.0,1.0,0,0,0
Thailand,2035,0,0.0,0.0,1000000.0,1.0,0,0,0
United States,2010,2,7820000.0,7.82,7820000.0,7.82,2,0,0
United States,2011,1,330000.0,0.33,8150000.0,8.15,0,0,0
United States,2012,1,160000.0,0.16,8310000.0,8.31,1,0,0
United States,2013,6,7300000.0,7.3,15610000.0,15.61,4,2,0
United States,2014,0,0.0,0.0,15610000.0,15.61,0,0,0
United States,2015,0,0.0,0.0,15610000.0,15.61,0,0,0
United States,2016,1,1400000.0,1.4,17010000.0,17.01,1,0,0
United States,2017,5,13390000.0,13.39,30400000.0,30.4,1,2,0
United States,2018,1,0.0,0.0,30400000.0,30.4,0,1,0
United States,2019,6,11350000.0,11.35,41750000.0,41.75,0,6,0
United States,2020,5,9661000.0,9.661,51411000.0,51.411,0,5,0
United States,2021,21,14315000.0,14.315,65726000.0,65.726,0,21,0
United States,2022,37,35348000.0,35.348,101074000.0,101.074,1,35,1
United States,2023,73,437949000.0,437.949,539023000.0,539.023,5,63,0
United States,2024,25,7336000.0,7.336,546359000.0,546.359,3,20,0
United States,2025,20,41146000.0,41.146,587505000.0,587.505,10,7,0
United States,2026,14,41992000.0,41.992,629497000.0,629.497,0,2,8
United States,2027,31,94672000.0,94.672,724169000.0,724.169,0,30,0
United States,2028,70,121926000.0,121.926,846095000.0,846.095,0,64,2
United States,2029,20,42715000.0,42.715,888810000.0,888.81,0,16,3
United States,2030,25,82740000.0,82.74,971550000.0,971.55,0,25,0
United States,2031,1,1924000.0,1.924,973474000.0,973.474,0,1,0
United States,2032,3,3850000.0,3.85,977324000.0,977.324,0,3,0
United States,2033,0,0.0,0.0,977324000.0,977.324,0,0,0
United States,2034,0,0.0,0.0,977324000.0,977.324,0,0,0
United States,2035,1,500000.0,0.5,977824000.0,977.824,0,1,0
United States-Canada,2010,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2011,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2012,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2013,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2014,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2015,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2016,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2017,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2018,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2019,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2020,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2021,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2022,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2023,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2024,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2025,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2026,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2027,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2028,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2029,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2030,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2031,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2032,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2033,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2034,0,0.0,0.0,0.0,0.0,0,0,0
United States-Canada,2035,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2010,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2011,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2012,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2013,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2014,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2015,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2016,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2017,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2018,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2019,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2020,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2021,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2022,0,0.0,0.0,0.0,0.0,0,0,0
Unknown,2023,1,14000000.0,14.0,14000000.0,14.0,0,1,0
Unknown,2024,1,0.0,0.0,14000000.0,14.0,0,1,0
Unknown,2025,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2026,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2027,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2028,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2029,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2030,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2031,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2032,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2033,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2034,0,0.0,0.0,14000000.0,14.0,0,0,0
Unknown,2035,0,0.0,0.0,14000000.0,14.0,0,0,0
Uruguay,2010,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2011,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2012,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2013,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2014,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2015,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2016,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2017,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2018,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2019,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2020,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2021,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2022,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2023,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2024,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2025,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2026,0,0.0,0.0,0.0,0.0,0,0,0
Uruguay,2027,1,150000.0,0.15,150000.0,0.15,0,1,0
Uruguay,2028,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2029,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2030,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2031,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2032,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2033,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2034,0,0.0,0.0,150000.0,0.15,0,0,0
Uruguay,2035,0,0.0,0.0,150000.0,0.15,0,0,0
Vietnam,2010,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2011,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2012,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2013,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2014,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2015,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2016,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2017,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2018,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2019,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2020,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2021,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2022,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2023,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2024,0,0.0,0.0,0.0,0.0,0,0,0
Vietnam,2025,1,160000.0,0.16,160000.0,0.16,0,1,0
Vietnam,2026,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2027,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2028,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2029,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2030,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2031,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2032,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2033,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2034,0,0.0,0.0,160000.0,0.16,0,0,0
Vietnam,2035,0,0.0,0.0,160000.0,0.16,0,0,0
World,2010,16,13460000.0,13.46,13460000.0,13.46,2,13,0
World,2011,1,330000.0,0.33,13790000.0,13.79,0,0,0
World,2012,1,160000.0,0.16,13950000.0,13.95,1,0,0
World,2013,7,21500000.0,21.5,35450000.0,35.45,5,2,0
World,2014,1,1000000.0,1.0,36450000.0,36.45,1,0,0
World,2015,3,1900000.0,1.9,38350000.0,38.35,3,0,0
World,2016,3,2500000.0,2.5,40850000.0,40.85,2,1,0
World,2017,8,19090000.0,19.09,59940000.0,59.94,2,4,0
World,2018,9,4700000.0,4.7,64640000.0,64.64,1,5,0
World,2019,11,22994000.0,22.994,87634000.0,87.634,2,8,0
World,2020,24,53105000.0,53.105,140739000.0,140.739,7,11,0
World,2021,63,66272000.0,66.272,207011000.0,207.011,3,53,0
World,2022,91,114113000.0,114.113,321124000.0,321.124,4,82,1
World,2023,127,533914000.0,533.914,855038000.0,855.038,11,109,0
World,2024,78,48079000.0,48.079,903117000.0,903.117,11,62,1
World,2025,51,54556000.0,54.556,957673000.0,957.673,19,22,0
World,2026,51,100524000.0,100.524,1058197000.0,1058.197,0,4,35
World,2027,80,173296000.0,173.296,1231493000.0,1231.493,0,69,5
World,2028,153,310728000.0,310.728,1542221000.0,1542.221,0,135,13
World,2029,72,146213000.0,146.213,1688434000.0,1688.434,0,60,10
World,2030,165,444864000.0,444.864,2133298000.0,2133.298,0,158,1
World,2031,18,25994000.0,25.994,2159292000.0,2159.292,0,18,0
World,2032,26,104295000.0,104.295,2263587000.0,2263.587,0,26,0
World,2033,11,29700000.0,29.7,2293287000.0,2293.287,0,11,0
World,2034,4,11780000.0,11.78,2305067000.0,2305.067,0,4,0
World,2035,16,118190000.0,118.19,2423257000.0,2423.257,0,15,0
